building_addr,purpose
서울특별시 강남구 개포동 1193 썬테크빌딩,업무시설
서울특별시 강남구 개포동 1212-4 진성빌딩,업무시설
서울특별시 강남구 개포동 1212-6,업무시설
서울특별시 강남구 개포동 1228,업무시설
서울특별시 강남구 개포동 1228-1,업무시설
서울특별시 강남구 개포동 1229-10 하우징허브럭스,업무시설
서울특별시 강남구 개포동 1230 개포1230,업무시설
서울특별시 강남구 개포동 1231,업무시설
서울특별시 강남구 개포동 1231-4,업무시설
서울특별시 강남구 개포동 1236-4 디오빌,업무시설
서울특별시 강남구 개포동 1238-2,업무시설
서울특별시 강남구 개포동 1238-3 (HJ 빌딩),업무시설
서울특별시 강남구 개포동 1239-16 기독교한국침례회 여성선교회관,업무시설
서울특별시 강남구 개포동 1246 서호빌딩,업무시설
서울특별시 강남구 개포동 1246-2,업무시설
서울특별시 강남구 개포동 1246-3 골든빌오피스텔(골든빌오피스텔),업무시설
서울특별시 강남구 개포동 1258-3,업무시설
서울특별시 강남구 개포동 1258-6,업무시설
서울특별시 강남구 개포동 1261,업무시설
서울특별시 강남구 개포동 13-3 대청타워,업무시설
서울특별시 강남구 개포동 14-5,업무시설
서울특별시 강남구 개포동 186-14,업무시설
서울특별시 강남구 개포동 186-2,업무시설
서울특별시 강남구 개포동 565-3 도선여객 정비공장 CNG 충전소(본관동),업무시설
서울특별시 강남구 논현동 1 삼주빌딩(삼주빌딩),업무시설
서울특별시 강남구 논현동 10-12,업무시설
서울특별시 강남구 논현동 101-14,업무시설
서울특별시 강남구 논현동 105-7 두산빌딩(두산빌딩),업무시설
서울특별시 강남구 논현동 106-6,업무시설
서울특별시 강남구 논현동 106-7,업무시설
서울특별시 강남구 논현동 110-2,업무시설
서울특별시 강남구 논현동 111-24,업무시설
서울특별시 강남구 논현동 112-14,업무시설
서울특별시 강남구 논현동 112-18,업무시설
서울특별시 강남구 논현동 112-21 로뎀2빌딩,업무시설
서울특별시 강남구 논현동 114,운동시설
서울특별시 강남구 논현동 115,업무시설
서울특별시 강남구 논현동 115-11,업무시설
서울특별시 강남구 논현동 115-22,업무시설
서울특별시 강남구 논현동 115-25,업무시설
서울특별시 강남구 논현동 115-7,업무시설
서울특별시 강남구 논현동 116-5 성우빌딩,업무시설
서울특별시 강남구 논현동 116-6 221B Avenue,업무시설
서울특별시 강남구 논현동 117 씨앤에스빌딩,업무시설
서울특별시 강남구 논현동 117-8,업무시설
서울특별시 강남구 논현동 118-3 희승빌딩,업무시설
서울특별시 강남구 논현동 118-4,업무시설
서울특별시 강남구 논현동 118-5 하나빌딩,업무시설
서울특별시 강남구 논현동 119 The Pinnacle Gangnam,업무시설
서울특별시 강남구 논현동 120-4,업무시설
서울특별시 강남구 논현동 121 (2동),업무시설
서울특별시 강남구 논현동 122-2 114빌딩,문화및집회시설
서울특별시 강남구 논현동 125 디자인벤처스 빌딩,판매시설
서울특별시 강남구 논현동 125-1 S&K 인터내쇼날,업무시설
서울특별시 강남구 논현동 125-2,업무시설
서울특별시 강남구 논현동 125-7 WYLIE TOWER,제1종근린생활시설
서울특별시 강남구 논현동 126-2,업무시설
서울특별시 강남구 논현동 126-4,업무시설
서울특별시 강남구 논현동 127-1,업무시설
서울특별시 강남구 논현동 127-18,업무시설
서울특별시 강남구 논현동 127-2,업무시설
서울특별시 강남구 논현동 127-2 율암빌딩,업무시설
서울특별시 강남구 논현동 128-1,업무시설
서울특별시 강남구 논현동 129-4 백함빌딩(百咸빌딩),업무시설
서울특별시 강남구 논현동 134-8,업무시설
서울특별시 강남구 논현동 141,업무시설
서울특별시 강남구 논현동 142-12,업무시설
서울특별시 강남구 논현동 142-2 JS타워,업무시설
서울특별시 강남구 논현동 142-5 영동빌딩(영동빌딩),업무시설
서울특별시 강남구 논현동 143-15,업무시설
서울특별시 강남구 논현동 143-6 WON & WON 63.5,제1종근린생활시설
서울특별시 강남구 논현동 15-5,업무시설
서울특별시 강남구 논현동 151-25,업무시설
서울특별시 강남구 논현동 152-5 논현동대우아이빌 힐타운,업무시설
서울특별시 강남구 논현동 158,업무시설
서울특별시 강남구 논현동 163-17 상당한의원,제2종근린생활시설
서울특별시 강남구 논현동 165 서희TOWER,업무시설
서울특별시 강남구 논현동 165-1 금강제화,업무시설
서울특별시 강남구 논현동 18 삼우빌딩,업무시설
서울특별시 강남구 논현동 18-3 제이빌딩,업무시설
서울특별시 강남구 논현동 18-4 성일빌딩,업무시설
서울특별시 강남구 논현동 183-4,업무시설
서울특별시 강남구 논현동 19,업무시설
서울특별시 강남구 논현동 19-7,업무시설
서울특별시 강남구 논현동 192-19 H-TOWER,업무시설
서울특별시 강남구 논현동 199,업무시설
서울특별시 강남구 논현동 199-2,업무시설
서울특별시 강남구 논현동 2 케이비엘 센터,업무시설
서울특별시 강남구 논현동 2-10 아이올리빌딩,의료시설
서울특별시 강남구 논현동 2-15 수일빌딩,업무시설
서울특별시 강남구 논현동 20-14 논현동빌딩,업무시설
서울특별시 강남구 논현동 200-7 urbanhive,제1종근린생활시설
서울특별시 강남구 논현동 201-6,업무시설
서울특별시 강남구 논현동 202,업무시설
서울특별시 강남구 논현동 202-10 리체힐 신논현 오피스텔A동(리체힐 신논현 오피스텔A동),업무시설
서울특별시 강남구 논현동 202-11,업무시설
서울특별시 강남구 논현동 202-16,업무시설
서울특별시 강남구 논현동 202-9 리체힐 신논현 오피스텔 B동,업무시설
서울특별시 강남구 논현동 203,업무시설
서울특별시 강남구 논현동 203-1 거평타운오피스텔,업무시설
서울특별시 강남구 논현동 204-1,업무시설
서울특별시 강남구 논현동 204-4,업무시설
서울특별시 강남구 논현동 204-4,업무시설
서울특별시 강남구 논현동 204-6,업무시설
서울특별시 강남구 논현동 205-5 분데스 언주,업무시설
서울특별시 강남구 논현동 205-8 운현오피스텔,업무시설
서울특별시 강남구 논현동 206 하이코,업무시설
서울특별시 강남구 논현동 206-14 마르세움,업무시설
서울특별시 강남구 논현동 206-16,업무시설
서울특별시 강남구 논현동 206-17,업무시설
서울특별시 강남구 논현동 207-1,업무시설
서울특별시 강남구 논현동 207-3,업무시설
서울특별시 강남구 논현동 208 용문빌딩,업무시설
서울특별시 강남구 논현동 208-13 양진프라자(주건축물제1동),업무시설
서울특별시 강남구 논현동 208-5 post ville,업무시설
서울특별시 강남구 논현동 208-6,업무시설
서울특별시 강남구 논현동 209 삼환 아르누보 3,업무시설
서울특별시 강남구 논현동 209-4 유빔빌딩,업무시설
서울특별시 강남구 논현동 209-9 관세사회관,업무시설
서울특별시 강남구 논현동 210 담소유빌딩,의료시설
서울특별시 강남구 논현동 210-1 삼원빌딩,업무시설
서울특별시 강남구 논현동 210-2,업무시설
서울특별시 강남구 논현동 210-3,업무시설
서울특별시 강남구 논현동 211-20,업무시설
서울특별시 강남구 논현동 212-2,업무시설
서울특별시 강남구 논현동 212-3,업무시설
서울특별시 강남구 논현동 213-5,업무시설
서울특별시 강남구 논현동 213-7,업무시설
서울특별시 강남구 논현동 215-17,업무시설
서울특별시 강남구 논현동 216,업무시설
서울특별시 강남구 논현동 216-18 지영빌딩,업무시설
서울특별시 강남구 논현동 216-3 히아 빌딩,업무시설
서울특별시 강남구 논현동 216-8,업무시설
서울특별시 강남구 논현동 218-16 인바디빌딩,업무시설
서울특별시 강남구 논현동 221-17 EDIYA COFFEE,업무시설
서울특별시 강남구 논현동 221-5,업무시설
서울특별시 강남구 논현동 224-11 세인투게더빌딩,업무시설
서울특별시 강남구 논현동 225-3 대현그린타워(주건축물제1동),업무시설
서울특별시 강남구 논현동 228-3,업무시설
서울특별시 강남구 논현동 228-5 B&M 빌딩,업무시설
서울특별시 강남구 논현동 228-6 성우빌딩,업무시설
서울특별시 강남구 논현동 230-6,업무시설
서울특별시 강남구 논현동 231-4,업무시설
서울특별시 강남구 논현동 231-9 팍스타워,업무시설
서울특별시 강남구 논현동 232-13,업무시설
서울특별시 강남구 논현동 234 M빌딩,업무시설
서울특별시 강남구 논현동 234-20 승민빌딩,업무시설
서울특별시 강남구 논현동 234-25 KJ Tower(주건축물제1동),제1종근린생활시설
서울특별시 강남구 논현동 234-8,업무시설
서울특별시 강남구 논현동 234-9,업무시설
서울특별시 강남구 논현동 235-11 센트럴타워,업무시설
서울특별시 강남구 논현동 235-13 KTS빌딩,업무시설
서울특별시 강남구 논현동 236-11,업무시설
서울특별시 강남구 논현동 236-14 글래드큐브,업무시설
서울특별시 강남구 논현동 236-3,업무시설
서울특별시 강남구 논현동 237-10,업무시설
서울특별시 강남구 논현동 237-11 파크랜드빌딩,업무시설
서울특별시 강남구 논현동 238 쿠쿠빌딩,업무시설
서울특별시 강남구 논현동 238-13,업무시설
서울특별시 강남구 논현동 239-1 유경빌딩,업무시설
